Peer_IP,Version,User_Agent,Start_Height,Services,Peer_Time,Validated_Time
50.67.175.2,170011,/MagicBean:3.0.0/,854763,5,1591261134,1591261134.402
191.91.4.34,170011,/zqwMagicBean:3.0.0/,59293,5,1591263288,1591263291.731
167.172.43.123,170009,/MagicBean:2.1.0-1/,22077,5,1591268973,1591268973.848
191.91.4.34,170011,/zqwMagicBean:3.0.0/,72298,5,1591272780,1591272783.860
107.20.83.62,170010,/MagicBean:2.1.2/,854975,5,1591277575,1591277575.193
46.246.39.112,170011,/MagicBean:3.0.0/,854991,5,1591278785,1591278786.041
51.68.5.144,170010,/zqwMagicBean:2.1.2/,855074,5,1591284750,1591284765.886
162.217.231.179,170010,/MagicBean:2.1.2/,855080,5,1591285116,1591285116.783
191.91.4.34,170011,/zqwMagicBean:3.0.0/,79088,5,1591286329,1591286333.389
51.89.96.117,170010,/MagicBean:2.1.2-3/,855291,5,1591300336,1591300336.764
188.113.118.31,170011,/MagicBean:3.0.0/,855424,5,1591310444,1591310444.200
